SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT,HOUSING_SCORE,PREV_AVG_AC_RATIO,CNT_MISSED_MIN,CNT_PREV_LOANS,CNT_ACCEPTED_LOANS,SUM_OF_AMT_CREDIT_SUM_OVERDUE,SUM_OF_AMT_CREDIT_MAX_OVERDUE,SUM_OF_CREDIT_DAY_OVERDUE,SUM_OF_AMT_CREDIT_SUM,SUM_OF_STATUS
281654,0,1,M,1,1,99000.0,1071000.0,31315.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007114,-13659,-5035,-695.0,-4355,no car,1,1,1,1,blue,2.0,2,SATURDAY,9,1,1,1,1,Industry: type 9,0.2032004488740287,0.6479768603302221,0.0,0.0,-1811.0,1,0.0,0.0764977795470345,0.0,4,4.0,0.0,0.0,0,3120245.1,0.0
281985,0,1,M,1,0,157500.0,545040.0,26640.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.006207,-10712,-301,-901.0,-2906,no car,1,1,0,1,blue,1.0,2,WEDNESDAY,18,1,1,1,1,Business Entity Type 3,0.6884123650144207,0.3046721837533529,4.0,0.0,-1483.0,1,2.0,0.1243747426565089,0.0,4,2.0,0.0,84024.0,0,3360825.18,53.0
282061,1,1,F,1,0,94500.0,1288350.0,37665.0,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,0.022625,-19055,-125,-4077.0,-1496,no car,0,1,0,1,blue,2.0,2,MONDAY,12,1,1,0,1,Other,0.7530057014301788,0.4632753280912678,1.0,0.0,-1813.0,1,2.0,0.1004826007681266,0.0,1,1.0,0.0,0.0,0,954000.0,0.0
282129,0,1,M,1,0,315000.0,1800000.0,62698.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19566,-5195,-10283.0,-3119,no car,1,1,0,1,blue,2.0,2,TUESDAY,14,1,1,1,1,Business Entity Type 2,0.4909169024280175,0.3996756156233169,0.0,0.0,-458.0,1,0.0,0.0609696263633783,2.0,11,4.0,0.0,0.0,0,5990382.0,1.0
282258,0,1,F,1,0,157500.0,261648.0,17163.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.010032,-13263,-601,-6082.0,-1440,no car,1,1,0,1,white,3.0,2,MONDAY,5,1,1,1,1,Trade: type 7,0.6763466118432908,0.2020866016820394,2.0,0.0,-2394.0,1,8.0,0.1100801222044334,0.0,4,3.0,0.0,4641.345,0,1775695.5,0.0
282389,0,0,F,1,1,135000.0,405000.0,20250.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.018634,-19816,-1197,-3236.0,-1351,no car,1,1,1,1,blue,1.0,2,FRIDAY,13,1,1,1,1,Housing,0.2259709495855852,0.434733248750173,0.0,0.0,0.0,1,6.0,0.1059399887181249,0.0,2,2.0,0.0,0.0,0,696450.285,0.0
282524,0,1,M,1,1,180000.0,229500.0,13995.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-10463,-1620,-746.0,-3050,no car,1,1,0,1,blue,2.0,3,SATURDAY,9,1,1,1,1,Trade: type 7,0.2814455167296955,0.4543210601605785,0.0,0.0,-1359.0,1,2.0,0.0697633435856927,10.0,3,2.0,0.0,0.0,0,1268145.0,0.0
282550,0,1,M,0,1,315000.0,632664.0,50116.5,Unaccompanied,State servant,Higher education,Single / not married,Municipal apartment,0.016612,-9799,-1321,-4303.0,-2476,young,1,1,0,1,white,1.0,2,TUESDAY,12,1,1,1,1,Legal Services,0.1665318783621127,0.4740512892789932,4.0,0.0,0.0,1,2.0,0.1231102058760115,0.0,2,1.0,0.0,0.0,0,318660.3,0.0
282609,0,1,F,1,1,67500.0,922666.5,30622.5,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-20854,365243,-5664.0,-4164,no car,1,1,0,1,other,2.0,2,TUESDAY,9,1,1,1,1,XNA,0.4463709815709232,0.3589512285783967,3.0,0.0,-2079.0,1,1.0,0.1209541714077339,2.0,18,11.0,0.0,0.0,0,796486.5,0.0
282904,0,1,M,1,1,180000.0,394303.5,30514.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-17075,-2942,-7477.0,-624,no car,1,1,0,1,blue,2.0,1,SATURDAY,10,1,1,1,1,Kindergarten,0.3670357970336582,0.7076993447402619,1.0,0.0,-350.0,1,1.0,0.1005557615647602,0.0,6,3.0,0.0,0.0,0,684742.185,0.0
283230,0,1,M,0,1,157500.0,495000.0,31765.5,Accompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.005084,-17657,365243,-825.0,-1187,young,1,1,0,0,other,1.0,2,TUESDAY,11,1,1,1,1,XNA,0.4488040472305405,0.3123653692278984,0.0,0.0,0.0,1,4.0,0.126664706205266,0.0,5,4.0,0.0,0.0,0,1427161.5,0.0
283241,0,1,M,1,1,225000.0,254700.0,30357.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.032561,-11215,-259,-4197.0,-3204,no car,1,1,0,1,blue,1.0,1,TUESDAY,13,1,1,1,1,Business Entity Type 3,0.1587483547582763,0.2458512138252296,4.0,2.0,0.0,1,3.0,0.1059808436176091,0.0,1,1.0,0.0,0.0,0,175500.0,0.0
283419,0,1,F,1,1,157500.0,562981.5,30672.0,Accompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009334,-17168,-1177,-1668.0,-696,no car,1,1,0,1,blue,4.0,2,THURSDAY,19,1,1,1,1,Self-employed,0.4691749329891629,0.4329616670974407,0.0,0.0,-1318.0,1,6.0,0.0905807122306084,2.0,5,4.0,0.0,71427.69,0,1316714.175,6.0
283520,0,1,M,0,0,135000.0,808650.0,31333.5,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.0196889999999999,-20031,365243,-8313.0,-3489,old,1,1,1,1,other,2.0,2,FRIDAY,13,1,1,1,1,XNA,0.6316611018615227,0.1054731864873376,1.0,0.0,-395.0,1,8.0,0.032105918841616,0.0,5,1.0,0.0,175.5,0,184500.0,0.0
283529,0,1,M,0,1,180000.0,797557.5,28647.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029,-17768,-2592,-840.0,-840,young,1,1,0,1,other,3.0,3,TUESDAY,6,1,1,1,1,Self-employed,0.5071520951149078,0.6212263380626669,6.0,1.0,-1939.0,1,3.0,0.0451799913967922,5.0,1,1.0,0.0,0.0,0,5112324.0,0.0
283598,0,1,M,0,1,202500.0,286704.0,22779.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-9572,-258,-4365.0,-145,young,1,1,1,1,other,2.0,1,MONDAY,18,1,1,1,1,Business Entity Type 3,0.1028295310691503,0.2340151665320674,1.0,0.0,-648.0,1,3.0,0.1178699675214162,0.0,7,5.0,0.0,0.0,0,2412990.0,0.0
283752,0,1,F,1,1,126000.0,728460.0,38083.5,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.02461,-21685,365243,-10254.0,-4261,no car,1,1,0,1,other,1.0,2,THURSDAY,17,1,1,1,1,XNA,0.6948761491403135,0.2020866016820394,0.0,0.0,-651.0,1,0.0,0.0982766733817727,0.0,6,5.0,0.0,15440.94,0,1008734.13,7.0
283785,0,1,F,1,0,99000.0,354276.0,13486.5,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,-8882,-963,-8882.0,-1540,no car,1,1,0,1,blue,2.0,3,WEDNESDAY,10,1,1,1,1,Business Entity Type 3,0.3404106042689186,0.4014074137749511,0.0,0.0,-732.0,1,0.0,0.1020900579031661,0.0,1,1.0,0.0,4166.685,0,134458.11,4.0
283851,0,1,F,1,1,193500.0,900000.0,32328.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.008019,-18021,-1221,-5130.0,-1151,no car,1,1,1,1,white,1.0,2,SUNDAY,11,0,1,0,0,Industry: type 3,0.5758500066079526,0.2807895743848605,0.0,0.0,-621.0,1,1.0,0.0805600027484797,1.0,5,2.0,0.0,0.0,0,787500.0,0.0
283870,0,1,F,1,1,157500.0,239850.0,28593.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0038179999999999,-11749,-505,-1717.0,-275,no car,0,1,1,1,white,2.0,2,FRIDAY,7,1,1,1,1,School,0.5044627518254999,0.3859146722745145,0.0,0.0,0.0,1,1.0,0.1253499722684415,12.0,2,2.0,0.0,0.0,0,2773305.0,0.0
284108,0,1,M,1,0,180000.0,521280.0,26743.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Rented apartment,0.0228,-12721,-410,-1259.0,-4773,no car,1,1,0,1,blue,3.0,2,SUNDAY,11,1,1,1,1,Restaurant,0.445722592846408,0.5370699579791587,9.0,2.0,0.0,1,7.0,0.1323550387790378,4.0,4,4.0,0.0,0.0,0,1914376.5,0.0
284855,0,0,F,1,0,112500.0,337500.0,16875.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0105,-14766,-299,-312.0,-2988,no car,1,1,0,1,white,2.0,3,WEDNESDAY,12,1,1,1,1,Business Entity Type 3,0.390358182076139,0.3425288720742255,0.0,0.0,-1384.0,1,0.0,0.1321265945849022,0.0,6,5.0,0.0,0.0,0,28935.0,0.0
284927,0,1,F,1,1,117000.0,207306.0,9261.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.020246,-12679,-1054,-981.0,-4853,no car,1,1,1,1,white,1.0,3,WEDNESDAY,9,1,1,1,1,Housing,0.3090589039889245,0.4048783643353997,5.0,0.0,-942.0,1,7.0,0.052999959303272,3.0,3,2.0,0.0,28.44,0,494567.685,0.0
284969,0,1,M,1,1,225000.0,900000.0,32017.5,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.0145199999999999,-12968,-1420,-944.0,-3948,no car,0,1,1,1,blue,2.0,2,TUESDAY,15,1,0,1,0,Business Entity Type 2,0.1194348456562688,0.2822484337007223,0.0,0.0,-22.0,1,4.0,0.1285942168056517,0.0,9,6.0,0.0,9855.0,0,878402.655,0.0
285091,0,1,M,0,1,225000.0,447768.0,30051.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0035409999999999,-9883,-1188,-399.0,-585,middle,1,1,0,1,white,4.0,1,TUESDAY,10,1,1,1,1,Business Entity Type 3,0.4730816072242109,0.0629485766899647,5.0,1.0,0.0,0,5.0,0.0955151389308366,0.0,2,1.0,0.0,0.0,0,336895.065,0.0
285229,0,1,F,1,1,81000.0,327024.0,12456.0,Accompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-21539,365243,-6112.0,-3200,no car,1,1,0,1,other,2.0,2,THURSDAY,10,1,1,1,1,XNA,0.7244889860592328,0.1777040724853336,2.0,0.0,-187.0,1,7.0,0.044565,2.0,5,1.0,0.0,26783.82,0,1331820.18,0.0
285341,0,1,F,0,1,180000.0,751500.0,29250.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.011703,-19731,-1240,-7291.0,-3012,aging,1,1,1,1,other,1.0,2,SATURDAY,12,1,1,1,1,Business Entity Type 2,0.6680398328491045,0.2067786544915716,1.0,0.0,-1494.0,1,4.0,0.0626704333676325,0.0,12,4.0,46566.0,20814.795,37,6223653.36,0.0
285344,0,1,M,1,1,202500.0,942300.0,30528.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.025164,-13878,-209,-1076.0,-1495,no car,1,1,1,1,blue,2.0,2,MONDAY,12,1,1,1,1,Business Entity Type 3,0.2725601534990896,0.4241303111942548,0.0,0.0,-882.0,1,9.0,0.1404593615985379,0.0,12,7.0,0.0,0.0,0,384111.0,0.0
285541,0,1,M,0,1,180000.0,584775.0,62977.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.032561,-10695,-1172,-9741.0,-3381,old,1,1,1,1,blue,2.0,1,TUESDAY,21,1,1,1,1,Other,0.6052339965422155,0.2103502286944494,4.0,0.0,-709.0,1,7.0,0.0753899856424982,2.0,6,2.0,0.0,0.0,0,180000.0,0.0
285575,0,1,F,1,0,184500.0,562500.0,18274.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009549,-19190,-1309,-10016.0,-2719,no car,1,1,1,1,white,2.0,2,SUNDAY,0,1,1,1,1,Business Entity Type 3,0.536901810639101,0.4382813743111921,3.0,1.0,-1108.0,1,7.0,0.0431514639068845,5.0,3,3.0,0.0,0.0,0,657614.295,0.0
285687,0,1,F,0,0,135000.0,383202.0,19696.5,Accompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-9923,-665,-2775.0,-2453,aging,1,1,1,1,white,3.0,2,SATURDAY,12,1,1,1,1,Kindergarten,0.3038905202534207,0.2650494299443805,7.0,0.0,-1141.0,1,5.0,0.0749145726421847,0.0,4,3.0,0.0,0.0,0,3536605.8,0.0
286069,0,1,F,1,0,171000.0,746280.0,58963.5,Unaccompanied,State servant,Higher education,Married,House / apartment,0.019101,-10517,-1940,-5421.0,-1266,no car,0,1,0,1,white,2.0,2,TUESDAY,11,1,1,1,1,Police,0.4000481781049036,0.3490552510751822,5.0,0.0,-774.0,1,5.0,0.060023307261995,0.0,4,1.0,0.0,0.0,0,5427085.5,1.0
286174,0,1,F,0,1,135000.0,545040.0,25537.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-13144,-2057,-3606.0,-1672,classic,1,1,0,0,white,4.0,2,WEDNESDAY,8,1,1,1,1,School,0.6718404002982263,0.1096264336424546,0.0,0.0,-1957.0,1,0.0,0.1005368138705942,2.0,4,3.0,0.0,0.0,0,2793582.0,0.0
286226,0,1,F,1,1,121500.0,248760.0,26262.0,Accompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.005144,-22621,365243,-8981.0,-4496,no car,1,1,1,1,other,2.0,2,MONDAY,9,1,1,1,1,XNA,0.4525394721606664,0.3825018041447388,0.0,0.0,-1906.0,1,2.0,0.1037420747217806,3.0,4,2.0,0.0,0.0,0,1930863.96,0.0
286974,0,1,M,0,0,171000.0,269550.0,17820.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-18729,-1400,-3097.0,-2287,old,1,1,0,1,blue,3.0,2,FRIDAY,9,1,1,1,1,Business Entity Type 3,0.6166889853575871,0.3556387169923543,3.0,0.0,-3.0,1,7.0,0.1311500177032928,0.0,2,2.0,0.0,3645.0,0,2980368.0,0.0
287249,0,1,F,1,0,225000.0,1546020.0,40914.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.025164,-10815,-223,-121.0,-3471,no car,0,1,0,1,other,2.0,2,SUNDAY,13,1,1,1,1,Business Entity Type 3,0.1533404721534474,0.4974688893052743,0.0,0.0,-7.0,0,0.0,0.116623929231286,0.0,1,1.0,0.0,225.0,0,1812288.69,0.0
287691,0,1,M,1,0,180000.0,315000.0,21438.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009334,-9991,-1074,-1246.0,-2094,no car,1,1,1,1,blue,2.0,2,TUESDAY,17,1,1,1,1,Construction,0.341137652499359,0.2807895743848605,2.0,1.0,-443.0,1,0.0,0.1137501165385842,0.0,3,3.0,0.0,27150.615,0,37350.0,0.0
288015,0,1,M,0,1,112500.0,835605.0,24561.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-8488,-1537,-8488.0,-476,classic,1,1,0,1,blue,2.0,2,TUESDAY,13,1,1,1,0,Business Entity Type 2,0.2043962346609993,0.3001077565791181,0.0,0.0,-90.0,1,5.0,0.1014000484760346,0.0,2,1.0,0.0,0.0,0,865903.5,0.0
288037,0,1,M,1,1,189000.0,573628.5,27724.5,Accompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-17303,-3018,-155.0,-857,no car,1,1,0,1,blue,2.0,2,THURSDAY,11,1,0,1,1,Security,0.4739047882467746,0.470456116119975,6.0,2.0,-1673.0,0,1.0,0.1102616610615735,0.0,11,4.0,0.0,0.0,0,767655.0,0.0
288152,0,1,F,1,1,157500.0,760225.5,30280.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-13424,-142,-2295.0,-4793,no car,1,1,0,1,white,4.0,2,THURSDAY,12,1,1,1,1,Self-employed,0.4707981962846521,0.213966852261798,7.0,0.0,-1646.0,0,8.0,0.1601001501690365,0.0,4,4.0,0.0,0.0,0,414567.0,0.0
288285,0,1,F,1,1,81000.0,518562.0,19881.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.020713,-23252,365243,-13598.0,-4169,no car,1,1,0,1,other,1.0,3,TUESDAY,13,1,1,1,1,XNA,0.3942263602885841,0.3944954053123993,7.0,0.0,-1822.0,1,2.0,0.1268169987850297,0.0,5,5.0,0.0,0.0,0,53667.0,0.0
288542,0,0,F,1,1,112500.0,225000.0,11250.0,Accompanied,Working,Secondary / secondary special,Separated,House / apartment,0.022625,-19728,-554,-7199.0,-3058,no car,0,1,0,1,white,1.0,2,MONDAY,17,1,1,1,1,Kindergarten,0.3783593490539268,0.1624419982223248,1.0,0.0,-1053.0,1,7.0,0.085926552328219,0.0,7,4.0,0.0,13306.5,0,1055070.36,0.0
288667,0,0,F,1,1,225000.0,675000.0,33750.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.032561,-8331,-589,-8308.0,-987,no car,1,1,0,1,white,1.0,1,WEDNESDAY,17,1,1,1,1,Medicine,0.5513998261936828,0.0926171713748545,2.0,0.0,-299.0,1,7.0,0.0739551154500799,0.0,10,1.0,0.0,13302.27,0,927288.0,0.0
288746,0,1,F,0,0,94500.0,295776.0,8131.5,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.0145199999999999,-10050,-244,-2040.0,-2677,aging,1,1,1,1,white,3.0,2,WEDNESDAY,19,1,1,1,1,Business Entity Type 3,0.3442507292017128,0.2009260877159709,1.0,0.0,-1469.0,1,0.0,0.1363995595791534,0.0,1,1.0,0.0,0.0,0,931360.5,0.0
288776,0,1,F,1,0,427500.0,1971072.0,61888.5,Unaccompanied,Working,Higher education,Separated,House / apartment,0.072508,-19872,-1631,-3844.0,-2207,no car,0,1,1,1,other,1.0,1,SATURDAY,10,1,1,1,1,Business Entity Type 3,0.5384021163826659,0.25533177083329,0.0,0.0,-479.0,1,8.0,0.0969000814237524,0.0,2,1.0,0.0,0.0,0,1966500.0,0.0
289054,0,1,M,1,0,153000.0,144486.0,7695.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-12502,-426,-6303.0,-4424,no car,1,1,0,1,blue,2.0,3,FRIDAY,10,1,1,1,1,Security,0.569792833040957,0.5744466170995097,0.0,0.0,-331.0,1,2.0,0.0969950146900867,0.0,4,3.0,0.0,19324.98,0,3311777.52,0.0
289435,0,1,M,1,0,112500.0,337500.0,21951.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.015221,-10833,-312,-4832.0,-3178,no car,1,1,1,1,blue,1.0,2,SATURDAY,14,1,1,1,1,Business Entity Type 3,0.4338918721824706,0.5280927512030451,0.0,0.0,-1704.0,1,1.0,0.1744333498851381,0.0,4,3.0,0.0,0.0,0,1750929.84,0.0
289884,0,1,M,1,1,180000.0,343800.0,16852.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,-13913,-852,-1582.0,-2046,no car,1,1,0,1,blue,3.0,2,MONDAY,14,1,1,1,1,Business Entity Type 1,0.3864778165257602,0.5136937663039473,0.0,0.0,-1447.0,1,3.0,0.0975453775722862,0.0,5,4.0,0.0,0.0,0,2172816.0,0.0
289895,0,1,M,0,1,112500.0,540000.0,17550.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.004849,-12545,-1078,-5000.0,-4161,old,0,1,1,1,blue,2.0,2,THURSDAY,17,1,1,1,1,Industry: type 7,0.2981301914444776,0.6706517530862718,0.0,0.0,-184.0,1,0.0,0.1016311711878206,0.0,3,3.0,0.0,0.0,0,297486.0,0.0
290341,0,1,F,1,1,63000.0,1078200.0,34911.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-21490,-2452,-8256.0,-4185,no car,1,1,0,1,blue,2.0,2,MONDAY,8,1,1,0,1,Government,0.671107165078057,0.3490552510751822,0.0,0.0,-439.0,1,2.0,0.0627324456583589,0.0,5,1.0,0.0,0.0,0,504000.0,0.0
290346,0,1,F,1,0,171000.0,1256400.0,34681.5,Unknown,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-11244,-1577,-3769.0,-3482,no car,1,1,0,1,other,1.0,1,THURSDAY,17,1,1,1,1,Business Entity Type 1,0.3828752935327725,0.5971924268337128,3.0,0.0,-4.0,1,0.0,0.0824998800404749,0.0,4,2.0,0.0,0.0,0,480375.0,0.0
290493,0,1,M,1,1,157500.0,675000.0,32602.5,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.02461,-15755,-3392,-9809.0,-4803,no car,1,1,0,0,blue,1.0,2,THURSDAY,10,1,1,1,1,Business Entity Type 3,0.6525766030364993,0.375711009574066,1.0,0.0,-756.0,1,2.0,0.1080500861900801,0.0,3,2.0,0.0,0.0,0,1950241.5,7.0
290661,0,1,F,1,1,225000.0,908145.0,50710.5,Unaccompanied,Working,Secondary / secondary special,Widow,With parents,0.020246,-16514,-2744,-3727.0,-63,no car,1,1,0,1,white,2.0,3,THURSDAY,6,1,1,1,1,Trade: type 7,0.2249627956210853,0.4014074137749511,0.0,0.0,-688.0,1,4.0,0.1747282500239368,0.0,2,2.0,0.0,0.0,0,1211940.0,0.0
290811,0,1,F,0,0,135000.0,1288350.0,37800.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.0228,-18499,-2380,-10791.0,-2043,aging,1,1,0,1,other,2.0,2,TUESDAY,10,1,1,1,1,Self-employed,0.6196259237027962,0.1841161559307151,3.0,1.0,-1732.0,1,6.0,0.0837468968491799,1.0,16,11.0,0.0,25464.33,0,2882686.5,0.0
290922,0,1,F,1,1,117000.0,314055.0,17167.5,Accompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010276,-9165,-595,-8309.0,-845,no car,1,1,0,1,white,2.0,2,WEDNESDAY,11,1,1,1,1,Business Entity Type 3,0.1628379543431748,0.6178261467332483,0.0,0.0,0.0,1,1.0,0.0867299609264236,0.0,2,1.0,0.0,0.0,0,123381.0,0.0
291148,0,1,F,0,1,153000.0,270000.0,13932.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-13668,-4461,-50.0,-4410,middle,1,1,0,0,blue,1.0,2,FRIDAY,13,1,1,1,1,Medicine,0.2858978721410488,0.4276573700350293,4.0,0.0,-623.0,1,3.0,0.0663129639074683,0.0,6,5.0,0.0,0.0,0,4245039.0,0.0
291269,0,1,F,1,0,135000.0,159264.0,9270.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018801,-12151,-965,-1740.0,-641,no car,1,1,0,1,other,3.0,2,SATURDAY,9,1,1,1,1,Industry: type 9,0.6122857931569791,0.2091546988410069,0.0,0.0,-1619.0,1,0.0,0.0604200452978242,0.0,4,3.0,0.0,0.0,0,905652.0,0.0
291309,0,1,F,0,1,247500.0,1442596.5,46665.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.072508,-15603,-334,-3873.0,-5051,young,1,1,0,1,other,2.0,1,FRIDAY,10,1,0,1,1,Business Entity Type 1,0.3679914122229727,0.2115507642052577,0.0,0.0,-2200.0,1,7.0,0.0569962462803275,4.0,15,5.0,0.0,43155.0,0,1714500.0,0.0
291452,0,1,M,0,1,81000.0,360000.0,19660.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-20259,-4617,-3748.0,-3738,old,1,1,0,1,blue,2.0,3,FRIDAY,14,1,1,1,1,Other,0.0804960919295265,0.4938628816996244,0.0,0.0,-2243.0,1,1.0,0.062050025474746,0.0,11,3.0,0.0,0.0,0,94315.5,0.0
291594,0,1,F,0,1,243000.0,1288350.0,37800.0,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,0.018634,-15836,-2611,-9607.0,-4316,middle,1,1,0,1,other,2.0,2,SATURDAY,10,1,1,1,1,University,0.4865456353377067,0.0005272652387098,0.0,0.0,-2392.0,1,2.0,0.0456272253066594,0.0,9,2.0,0.0,10800.0,0,2545421.4,0.0
291601,0,1,F,0,1,135000.0,152820.0,12204.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-10705,-3374,-2285.0,-1955,middle,1,1,0,1,white,2.0,2,THURSDAY,15,1,1,1,1,Business Entity Type 3,0.562079058773964,0.4048783643353997,4.0,0.0,-521.0,1,6.0,0.1086498563355763,0.0,3,2.0,0.0,0.0,0,3938605.47,0.0
291747,0,1,F,1,1,103500.0,319981.5,17487.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.020713,-14615,-3535,-5006.0,-3892,no car,1,1,0,1,blue,2.0,3,SATURDAY,9,1,1,1,1,Kindergarten,0.5184388237481381,0.3328505641648731,5.0,0.0,-485.0,1,0.0,0.0887598378958793,0.0,7,3.0,0.0,0.0,0,1079729.685,0.0
291868,0,1,M,0,1,180000.0,604152.0,29196.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.007114,-10088,-134,-2721.0,-2751,aging,1,1,0,1,blue,1.0,2,MONDAY,16,1,1,0,0,Self-employed,0.4293641241831218,0.5478104658520093,2.0,0.0,-669.0,1,1.0,0.0815751192368839,3.0,4,2.0,0.0,0.0,0,1729350.0,0.0
292107,0,1,F,1,1,202500.0,678996.0,34798.5,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.032561,-13853,-226,-7964.0,-3736,no car,1,1,1,0,other,1.0,1,WEDNESDAY,18,1,1,1,1,Construction,0.7294369935101229,0.190705947811054,4.0,1.0,-979.0,1,8.0,0.1010201214177779,0.0,1,1.0,0.0,0.0,0,1210500.0,0.0
292305,1,1,F,1,1,135000.0,125640.0,5530.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.001333,-22041,-2878,-12444.0,-4510,no car,1,1,1,1,other,2.0,3,SATURDAY,4,1,1,1,1,Business Entity Type 3,0.3366255099681882,0.7922644738669378,0.0,0.0,-1772.0,1,1.0,0.0959802218885617,0.0,6,3.0,0.0,0.0,0,4566892.5,0.0
